EdLevel,YearsCodePro,Country,Gender,ConvertedCompYearly
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,United States of America,Man,93000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,United States of America,Man,93000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Spain,Man,93000
Some college/university study without earning a degree,1,United States of America,Man,93000
Some college/university study without earning a degree,9,United States of America,Man,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United States of America,Woman,93000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",17,United States of America,Woman,93000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",22,United States of America,Woman,93000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United Kingdom of Great Britain and Northern Ireland,Man,92973
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,92973
"Other doctoral degree (Ph.D., Ed.D., etc.)",35,United Kingdom of Great Britain and Northern Ireland,Man,92973
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,United Kingdom of Great Britain and Northern Ireland,Woman,92973
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Germany,Man,92959
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",16,United States of America,Man,92956
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,92949
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",24,Canada,Man,92920
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Denmark,Man,92916
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Denmark,Man,92916
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Denmark,Man,92916
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,India,Man,92856
Some college/university study without earning a degree,3,India,Man,92856
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",23,Belgium,Man,92780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Germany,Man,92780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",17,Netherlands,Man,92780
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Germany,Man,92780
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Germany,Man,92780
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Germany,Man,92780
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Germany,Man,92780
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Germany,Man,92780
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20,Germany,Man,92780
Some college/university study without earning a degree,28,Germany,Man,92780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Germany,Woman,92780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Australia,Man,92710
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,92700
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,92700
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,United States of America,Woman,92700
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Canada,Man,92686
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,Netherlands,Man,92652
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United States of America,Man,92500
Some college/university study without earning a degree,5,Russian Federation,Man,92472
Some college/university study without earning a degree,13,Brazil,Man,92441
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Sweden,Man,92436
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,92345
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,92345
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Canada,Man,92334
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,United States of America,Woman,92300
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,United States of America,Man,92250
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Netherlands,Man,92140
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,France,Man,92140
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Canada,Man,92139
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",19,Canada,Man,92139
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",18,Canada,Man,92139
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Finland,Man,92136
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Netherlands,Man,92136
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Netherlands,Man,92136
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",18,France,Man,92136
"Other doctoral degree (Ph.D., Ed.D., etc.)",7,Germany,Man,92136
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Denmark,Man,92052
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Switzerland,Man,92043
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",16,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",17,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",31,Australia,Man,92002
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Australia,Man,92002
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,Australia,Man,92002
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",22,Australia,Man,92002
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",25,Australia,Man,92002
Some college/university study without earning a degree,9,Australia,Man,92002
Some college/university study without earning a degree,25,Australia,Man,92002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",17,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",18,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",36,Ireland,Man,92000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,United States of America,Man,92000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,United States of America,Man,92000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,United States of America,Man,92000
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,United States of America,Man,92000
Some college/university study without earning a degree,3,United States of America,Man,92000
Some college/university study without earning a degree,18,United States of America,Man,92000
Some college/university study without earning a degree,28,United States of America,Man,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Woman,92000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United States of America,Woman,92000
Some college/university study without earning a degree,11,Iceland,Man,91920
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Belgium,Man,91906
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Norway,Man,91883
Some college/university study without earning a degree,10,United Kingdom of Great Britain and Northern Ireland,Man,91780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Hong Kong (S.A.R.),Man,91764
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,United Kingdom of Great Britain and Northern Ireland,Man,91717
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,United Kingdom of Great Britain and Northern Ireland,Man,91717
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,United Kingdom of Great Britain and Northern Ireland,Man,91717
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,United Kingdom of Great Britain and Northern Ireland,Man,91717
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Germany,Man,91714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Germany,Man,91714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Germany,Man,91714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Netherlands,Man,91714
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,Austria,Man,91714
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,Netherlands,Man,91714
"Other doctoral degree (Ph.D., Ed.D., etc.)",7,Germany,Man,91714
Some college/university study without earning a degree,7,Austria,Man,91714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United Arab Emirates,Man,91512
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Arab Emirates,Man,91510
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,91500
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Sweden,Man,91421
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,Sweden,Man,91421
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Sweden,Man,91416
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",29,Sweden,Man,91416
"Other doctoral degree (Ph.D., Ed.D., etc.)",25,Sweden,Man,91416
Primary/elementary school,8,Sweden,Man,91416
Some college/university study without earning a degree,16,Sweden,Man,91416
Some college/university study without earning a degree,28,Sweden,Man,91416
Some college/university study without earning a degree,10,Australia,Man,91392
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",16,Ukraine,Man,91380
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Canada,Man,91358
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Egypt,Man,91320
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Germany,Man,91287
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Portugal,Man,91287
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Norway,Man,91261
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Denmark,Man,91200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Denmark,Man,91200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,Denmark,Man,91200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",16,United Kingdom of Great Britain and Northern Ireland,Man,91089
Some college/university study without earning a degree,13,United Kingdom of Great Britain and Northern Ireland,Man,91089
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,South Africa,Man,91032
"Other doctoral degree (Ph.D., Ed.D., etc.)",32,South Africa,Man,91032
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Switzerland,Woman,91009
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,91000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,United States of America,Man,91000
Some college/university study without earning a degree,5,United States of America,Man,91000
Some college/university study without earning a degree,19,United States of America,Man,91000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,"Non-binary, genderqueer, or gender non-conforming",91000
Some college/university study without earning a degree,12,Czech Republic,Man,90936
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Argentina,Man,90888
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Switzerland,Man,90864
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,Finland,Man,90864
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Latvia,Man,90864
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,"Iran, Islamic Republic of...",Man,90768
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,"Iran, Islamic Republic of...",Man,90768
Some college/university study without earning a degree,10,"Iran, Islamic Republic of...",Man,90768
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Norway,Man,90742
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,90720
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Austria,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Finland,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Ireland,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Malta,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Netherlands,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Netherlands,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Spain,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Finland,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",16,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",17,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,Germany,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,Greece,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Netherlands,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Netherlands,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Spain,Man,90647
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,Italy,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,France,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,France,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,France,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,France,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Germany,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Italy,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Malta,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Netherlands,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Netherlands,Man,90647
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,France,Man,90647
